CUSTOMER_ID,INDUSTRY,EMP,ANNUAL_SALES,PROVINCE,MOBILITY,INTERNET
125475,9999999999,9999999999,9999999999,BC,2958.4679046655983,1989.4262022611028
127254,9999999999,9999999999,9999999999,AB,527.1534483426603,1842.358987462711
125626,9999999999,9999999999,9999999999,AB,1512.110276307536,1657.0331122053794
127638,NA,NA,9999999999,AB,1439.2442420492555,1948.1295584181303
124903,9999999999,9999999999,9999999999,AB,920.0901466005946,1670.3630619226449
120880,9999999999,NA,9999999999,BC,5714.519263873465,2301.588189743171
127409,9999999999,9999999999,9999999999,BC,2111.594196945027,2821.737555488461
127276,9999999999,9999999999,9999999999,AB,1180.5461745519453,2849.1655462324798
128847,9999999999,9999999999,9999999999,AB,1452.2962920824946,1848.6378442265943
128201,9999999999,NA,9999999999,BC,2236.14178625569,2566.232815350979
128837,9999999999,9999999999,9999999999,AB,9247.84978450337,9667.78623955409
123401,9999999999,9999999999,9999999999,BC,18079.711479992933,6521.646628126293
124223,9999999999,9999999999,9999999999,BC,29598.34691756701,7857.80638890858
124571,9999999999,NA,9999999999,AB,6298.5884851006485,5071.201816160634
120438,9999999999,9999999999,9999999999,AB,59253.61470608282,15729.873478586693
126931,9999999999,NA,9999999999,BC,2184.4066114056977,2993.608389089163
127593,9999999999,9999999999,9999999999,AB,1378.8748288710515,6012.490134555275
128211,9999999999,9999999999,9999999999,AB,3327.5744135667437,1932.85382702659
128761,9999999999,9999999999,9999999999,AB,629.6080990224098,6350.126247863957
127322,9999999999,9999999999,9999999999,BC,31815.725614580086,1557.883829016069
125857,9999999999,9999999999,9999999999,AB,0,12624.684653617693
120985,9999999999,NA,9999999999,AB,1410.471735808256,3228.7501895186174
128998,9999999999,9999999999,9999999999,BC,1776.398535165773,1886.6207278007005
126906,9999999999,9999999999,9999999999,AB,71539.53750670537,7021.9750218321415
124643,9999999999,9999999999,9999999999,AB,2686.3040676350506,1620.6847644251422
121086,9999999999,NA,9999999999,AB,33120.6071167915,1389.5445421002007
128941,9999999999,NA,9999999999,AB,26691.492899715235,9960.801175178462
121346,9999999999,9999999999,9999999999,BC,3219.504996706828,1917.5905940892444
123992,9999999999,9999999999,9999999999,BC,13906.2807501312,0
128918,9999999999,9999999999,9999999999,BC,305.09801239246895,7580.01012699967
127042,9999999999,9999999999,NA,BC,1165.4475783116247,1248.878393912914
123075,9999999999,9999999999,9999999999,AB,359.6741874033188,1812.830323681926
124930,9999999999,9999999999,9999999999,BC,45055.623883971886,0
124182,9999999999,9999999999,9999999999,AB,2494.120292740492,2382.1071493462864
124369,9999999999,9999999999,9999999999,BC,2132.7350610255417,9659.980951675923
126657,9999999999,9999999999,9999999999,BC,3320.758914854895,13092.292789497558
124240,9999999999,9999999999,9999999999,BC,2966.8152703768665,5118.741345194614
120322,9999999999,9999999999,9999999999,AB,3623.250439529998,4856.91286656186
121461,9999999999,9999999999,9999999999,AB,606.1260054575658,2270.473744018872
126871,9999999999,9999999999,9999999999,AB,12079.408349791362,0
120147,9999999999,9999999999,9999999999,AB,1388468.7135611677,1915.0296485149709
129478,9999999999,9999999999,9999999999,BC,288.72115776005654,4481.626265557245
128785,9999999999,9999999999,9999999999,AB,6311.760701581197,3114.799195951812
126189,9999999999,9999999999,9999999999,BC,12968.277545454512,9729.753213450505
122172,9999999999,9999999999,9999999999,BC,13881.141310316005,0
127186,9999999999,NA,9999999999,BC,7009.048173144077,1733.0825141813332
123340,9999999999,9999999999,9999999999,BC,95068.48301840431,1908.8289502870125
129890,9999999999,9999999999,9999999999,BC,181.82412552056616,2161.770232795772
129392,9999999999,9999999999,9999999999,AB,235.9626578111982,1706.2313383929902
123644,9999999999,NA,9999999999,AB,6847.6668774334585,2882.6759310909674
121919,9999999999,9999999999,9999999999,BC,563.7898649487348,1058.8294709040931
126962,9999999999,NA,9999999999,BC,2441.20471325772,9536.828547217494
121711,9999999999,9999999999,9999999999,BC,16716.610646580823,13361.867758577107
123962,9999999999,9999999999,9999999999,BC,22334.285109819873,1682.8027676180843
125628,9999999999,9999999999,9999999999,BC,9994.979984352,9022.908252169143
124503,9999999999,9999999999,9999999999,BC,2562.1368633155184,1919.5577482451788
125451,9999999999,9999999999,9999999999,AB,16649.311580263566,8877.505733102604
122440,9999999999,9999999999,9999999999,AB,1572.0664312301867,6460.077078730713
121954,9999999999,9999999999,9999999999,BC,3307.531092217654,3736.638688912187
121347,9999999999,NA,9999999999,AB,13989.185529930843,2453.2265992430293
124995,9999999999,9999999999,9999999999,AB,981195.2967822001,4124.299556132049
126088,9999999999,NA,9999999999,BC,1810.9952671648775,2370.095214381744
125155,9999999999,9999999999,9999999999,AB,6104.319141739501,1618.5744203054223
122518,9999999999,9999999999,9999999999,AB,928.7233886495135,3864.1433721319063
128835,9999999999,9999999999,9999999999,AB,192.14115761923705,1306.5515991291554
122967,9999999999,9999999999,9999999999,BC,7043.520379877457,1886.826236918583
127660,9999999999,9999999999,9999999999,AB,8030.487412638073,10841.677388782984
123132,9999999999,9999999999,9999999999,BC,5389.273262251937,2804.555168734163
124108,9999999999,9999999999,9999999999,BC,13327.467403958992,2164.351523976678
127044,9999999999,9999999999,9999999999,AB,748.1557470575465,0
121241,9999999999,9999999999,9999999999,BC,394.8763996544374,5197.334243869371
127220,9999999999,9999999999,9999999999,BC,374.57721046302316,7653.706990850627
126762,9999999999,9999999999,9999999999,BC,42994.52167574797,1701.0275035821862
128862,9999999999,NA,9999999999,BC,1200.7204326058281,3459.943746432864
125438,9999999999,9999999999,9999999999,AB,1939.0530626805332,4149.30821219822
124233,9999999999,NA,NA,AB,4792.494364385835,998.8116408955987
122523,9999999999,9999999999,9999999999,BC,60867.71015480079,1389.1778307263166
124478,9999999999,9999999999,9999999999,AB,5106.468593117767,7337.007829884583
126186,9999999999,9999999999,9999999999,AB,3705.888563492411,2515.209443944703
125298,9999999999,NA,9999999999,BC,6671.673567559189,2158.9372000000094
120338,9999999999,9999999999,9999999999,AB,3916.4070926457307,1991.1436351586046
124045,9999999999,9999999999,9999999999,BC,4639.918107709368,0
120428,9999999999,NA,9999999999,BC,1368.9505877994422,1544.573677425485
124175,9999999999,9999999999,9999999999,AB,56452.540891488854,1008.461608655982
127735,9999999999,9999999999,9999999999,BC,87562.76451192542,1746.1044626653386
126440,9999999999,NA,9999999999,AB,748.7352419938818,1669.6964040278233
121246,9999999999,9999999999,9999999999,AB,1294.3024953892027,7774.80947326053
127315,9999999999,9999999999,9999999999,AB,374.73482213475796,1406.4597809746153
121733,9999999999,9999999999,9999999999,AB,3748.5530012875615,0
127336,9999999999,9999999999,NA,BC,1268.0476595920709,11428.60621386252
120187,9999999999,9999999999,9999999999,AB,3092.228629942579,0
128264,9999999999,9999999999,9999999999,AB,3640.989024109998,1642.6946598101092
123277,9999999999,9999999999,9999999999,BC,152.6445914164318,1994.5037420050926
121271,9999999999,9999999999,9999999999,BC,2224.2017301431233,8683.262901296675
126367,9999999999,9999999999,9999999999,AB,328.3796529261403,0
127576,9999999999,9999999999,9999999999,BC,87075.3513376019,10525.75736908215
127620,9999999999,9999999999,9999999999,AB,746.3164094207347,0
124414,9999999999,9999999999,9999999999,AB,6921.545963564803,14888.39496232634
129819,9999999999,9999999999,9999999999,AB,35739.4267246894,423.6590423872905
124639,9999999999,9999999999,9999999999,AB,5535.88808699984,5447.026240868814
120323,9999999999,9999999999,9999999999,BC,21258.3599193623,13268.72999135945
121083,9999999999,9999999999,9999999999,BC,0,2574.5246339607097
128553,9999999999,NA,9999999999,AB,804.7785474554973,0
124939,9999999999,9999999999,9999999999,AB,2443.2536827371982,1213.898948319868
126615,9999999999,9999999999,9999999999,AB,24181.434122106155,1898.2465382670653
126452,9999999999,9999999999,9999999999,AB,870.5695154164619,13794.954047341118
122860,9999999999,9999999999,9999999999,BC,170160.81485035812,2010.3889690718308
121508,9999999999,9999999999,9999999999,BC,850.9162118067661,1550.2146138108778
124888,9999999999,9999999999,9999999999,AB,2409.1372864232335,7733.401297492376
126979,9999999999,9999999999,9999999999,AB,139.29735426314474,1971.931091575173
128913,9999999999,NA,9999999999,AB,1278.814766997614,1783.5476504241763
120778,9999999999,9999999999,9999999999,BC,414106.78148118826,2559.9460004628254
127861,9999999999,9999999999,9999999999,AB,1415.369504903336,7845.42488795611
125666,9999999999,9999999999,9999999999,BC,217.1458470145845,2254.4885198278575
120337,9999999999,9999999999,9999999999,AB,1534.196554100587,1969.9066406782383
124469,9999999999,NA,NA,BC,1843.395156266667,1326.9272055361412
122184,9999999999,NA,9999999999,BC,13863.092714438553,1708.6393056262136
126269,9999999999,9999999999,9999999999,BC,6184.034655987326,7465.465435359135
123621,9999999999,9999999999,9999999999,AB,33183.529016316286,2091.639009904363
121331,9999999999,9999999999,9999999999,BC,5964.101864514958,893.5928473659396
127117,9999999999,9999999999,9999999999,BC,344.4709453057726,2292.7749686668417
127974,9999999999,NA,9999999999,BC,5478.722952545924,1786.4380181230204
123379,9999999999,9999999999,9999999999,BC,7515.589232283019,7419.399404110559
129746,9999999999,9999999999,NA,BC,79640.74892435997,1482.5922085253833
123817,9999999999,9999999999,9999999999,BC,5158.722047057323,6791.422386298112
124318,9999999999,NA,9999999999,AB,82634.35925817776,2697.5871633355123
126897,9999999999,9999999999,9999999999,AB,5195.444069419496,1358.1941645206243
129014,9999999999,NA,9999999999,AB,215.25229247909692,1454.6467744248102
126923,9999999999,9999999999,9999999999,BC,3572.466946530797,0
126010,9999999999,9999999999,9999999999,BC,954.9063529827322,1976.9521689512717
128026,9999999999,9999999999,9999999999,BC,12920.197927546433,698.6690945433434
125048,9999999999,NA,9999999999,AB,3734.113402898201,2744.9808032876836
120228,9999999999,9999999999,9999999999,BC,13487.662696462174,8701.616988223635
126870,9999999999,9999999999,9999999999,AB,5592.31423413489,11656.820268129775
123204,9999999999,9999999999,9999999999,AB,252.11453280512336,0
126900,9999999999,9999999999,9999999999,AB,740.4706005147516,1761.2904971779915
126329,9999999999,9999999999,9999999999,BC,14112.433640736304,613.1786454076134
122261,9999999999,9999999999,9999999999,AB,1667.6152616622699,2100.417296647996
122662,9999999999,9999999999,9999999999,BC,86374.18450966314,2171.448998790058
121106,9999999999,9999999999,9999999999,BC,952.4887048661649,1695.3885877281696
123815,9999999999,9999999999,9999999999,BC,5865.394908885261,7176.606551568963
123972,9999999999,9999999999,9999999999,AB,292.64237048200107,2211.9872941146123
124353,9999999999,9999999999,9999999999,AB,1835.8274536409501,8016.612640097826
129436,9999999999,9999999999,9999999999,AB,1045.7767367914255,0
123876,9999999999,9999999999,9999999999,AB,7572.421530009648,2299.21393333753
120558,9999999999,9999999999,9999999999,AB,5303.889305865628,1333.719722974759
122043,9999999999,9999999999,9999999999,BC,56129.947812251274,2181.8339880043086
124994,9999999999,9999999999,9999999999,BC,641.5868532639795,11340.55379248979
125947,9999999999,NA,9999999999,BC,561.6830326939552,1524.9991925213594
123925,NA,9999999999,NA,BC,1479.6316400833882,919.0428203740076
120631,9999999999,NA,NA,BC,2522.5236754571433,4837.227755382462
129319,9999999999,9999999999,9999999999,BC,42846.670957830065,1299.7172574542608
125957,9999999999,9999999999,9999999999,AB,14108.435990637687,2078.4311015035046
124536,9999999999,9999999999,9999999999,BC,32822.154158290185,2548.356638169272
128068,9999999999,9999999999,9999999999,AB,639782.5656478186,6557.070521129179
122579,9999999999,9999999999,9999999999,AB,104868.74482863431,2215.5163626620597
122707,9999999999,9999999999,NA,AB,1558.2098590864332,1495.2560491663119
126196,9999999999,9999999999,9999999999,BC,5172.3586874692,7758.656991231052
129838,9999999999,9999999999,9999999999,BC,2464.4426591879133,1735.5811162889838
129107,9999999999,NA,9999999999,BC,734923.254170976,1981.8713571663652
122083,9999999999,9999999999,9999999999,BC,282.82655158215687,1524.1105176110316
122115,9999999999,9999999999,9999999999,BC,2330.4676767104756,1707.0055846546047
123733,9999999999,NA,9999999999,BC,4884.5938686750105,2207.52368720418
121782,9999999999,NA,9999999999,BC,140529.93500297173,363.14354209918486
125339,9999999999,9999999999,9999999999,BC,4478.778978669115,2288.534578304637
126544,9999999999,9999999999,9999999999,BC,4841.286668822567,982.0843149256485
126646,9999999999,9999999999,9999999999,AB,685.3556121865149,5431.70443939169
123254,NA,9999999999,9999999999,BC,5114.641401969453,1523.2634602000114
122427,9999999999,9999999999,9999999999,BC,46006.46404333133,1716.5593444854514
129907,9999999999,9999999999,9999999999,AB,1404.0770466000702,2270.956258001288
128004,9999999999,9999999999,9999999999,BC,1390.250473998985,5474.43025599146
123987,9999999999,9999999999,9999999999,BC,11223.563404076756,2473.692721697041
123483,9999999999,9999999999,9999999999,AB,1146.8196067448082,1422.1279995861182
121521,9999999999,9999999999,9999999999,AB,1908.4115894637496,1233.512837265746
129132,9999999999,9999999999,9999999999,AB,3257.5869553949196,1557.8198253235078
125171,9999999999,9999999999,NA,AB,1214.646817753104,908.1133089495077
120333,9999999999,9999999999,9999999999,AB,5362.530289302457,1700.354453044522
124522,9999999999,9999999999,9999999999,BC,182877.51348515184,1422.190793380805
121226,9999999999,9999999999,9999999999,BC,17890.064442269693,2465.9861985162324
120025,9999999999,9999999999,9999999999,AB,708.452201868477,7420.376478245398
128138,9999999999,9999999999,9999999999,AB,1426.7732221878816,2457.7925412517216
127204,9999999999,9999999999,NA,AB,8376.64624560229,2191.380728988282
129398,9999999999,9999999999,9999999999,BC,5786.188140262675,12308.806537393664
128351,9999999999,9999999999,9999999999,AB,1661.040005362934,1097.9370438568471
124609,9999999999,9999999999,9999999999,BC,17537.54595024635,1498.444374925279
123334,9999999999,9999999999,9999999999,AB,2801.0976306209027,2216.2900897048185
121837,9999999999,9999999999,9999999999,BC,40311.93542610803,1998.746845955175
124055,9999999999,9999999999,9999999999,AB,6485.229472976338,2069.4471350615677
122188,9999999999,9999999999,9999999999,AB,1041.671740668503,1906.891638837823
124396,9999999999,9999999999,9999999999,AB,5073.702400009169,1809.7739439297086
122431,9999999999,9999999999,9999999999,BC,5989.967367337702,7583.879954194456
121937,9999999999,9999999999,9999999999,BC,390.2939011284349,9405.418784405238
124034,9999999999,9999999999,9999999999,AB,206.25909401403206,7267.788322738037
127698,9999999999,9999999999,9999999999,BC,1257.411440304903,1141.9453376667989
126570,9999999999,9999999999,9999999999,AB,146.9994602966399,2090.5997713773327
126458,9999999999,NA,9999999999,AB,22776.27828683146,1807.7764683245202
126295,9999999999,9999999999,9999999999,BC,0,3529.575952465851
123122,9999999999,NA,9999999999,AB,228.28714586749817,899.4325818853725
128458,9999999999,9999999999,9999999999,AB,33889.26282629601,2603.1532580282073
121573,9999999999,9999999999,9999999999,AB,17227.903574338063,1219.4325274141165
127238,9999999999,9999999999,9999999999,AB,9186.35521670293,2384.179093293794
123154,9999999999,9999999999,9999999999,AB,2637.6038688571607,7919.544822822079
128781,9999999999,9999999999,9999999999,BC,2237.969561182901,2678.0802439903177
123239,9999999999,9999999999,9999999999,BC,7213.917607343277,1606.5964753341402
123964,9999999999,9999999999,9999999999,AB,28395.65659492943,2432.722319302534
121155,9999999999,9999999999,9999999999,BC,849.9104753606559,1852.5221873563562
122491,9999999999,9999999999,9999999999,AB,2303.436709195972,2811.5929646212408
128552,9999999999,9999999999,9999999999,BC,7352.1781173063455,1998.1162419258694
126968,9999999999,9999999999,9999999999,BC,1441.0400775212925,1648.2624546483482
124313,9999999999,NA,9999999999,AB,20076.240638439605,1459.827104315262
127605,9999999999,9999999999,9999999999,AB,7711.587684313855,1742.997528330734
123065,9999999999,9999999999,9999999999,AB,3136.7597575008344,2440.993205350813
124159,9999999999,9999999999,9999999999,BC,21862.682227746216,5569.772234383297
128417,9999999999,NA,9999999999,BC,849.6420304181804,1240.8090584507818
129652,9999999999,9999999999,9999999999,BC,0,1995.776609548212
127856,9999999999,9999999999,9999999999,AB,0,2015.006128153842
127363,9999999999,9999999999,9999999999,AB,810.3692406676206,5263.9980689530985
124990,9999999999,9999999999,9999999999,AB,31966.438701829302,8723.670703528596
124641,9999999999,9999999999,9999999999,AB,45494.65169295084,2288.9802297740407
121101,9999999999,NA,9999999999,BC,1988.6245520454122,14694.930028538565
127765,9999999999,9999999999,9999999999,BC,440.533893206891,2782.2523297297475
123537,9999999999,9999999999,9999999999,AB,5183.526438762395,2299.3057037125877
127283,9999999999,9999999999,9999999999,AB,954.1094052430958,4668.524122353743
122712,9999999999,9999999999,9999999999,BC,181376.86168756642,4538.126252571699
126499,9999999999,9999999999,9999999999,AB,932.2324191250079,621.4697824873342
124317,9999999999,9999999999,9999999999,BC,588.0761974128538,3289.2428761043684
124706,9999999999,9999999999,9999999999,AB,6059.355667464415,8595.390188782445
127215,9999999999,9999999999,9999999999,AB,2440.0709494112357,1783.1283195639305
128769,9999999999,9999999999,9999999999,AB,24366.964260170414,846.7068418049292
122082,9999999999,9999999999,9999999999,BC,772.0780932637913,10119.137063282315
123674,9999999999,9999999999,9999999999,BC,1048.162483098122,4422.391727358067
125001,9999999999,9999999999,9999999999,AB,2613.4935532145428,3035.8764867646933
123609,9999999999,9999999999,9999999999,BC,24725.525270615082,9610.457543839759
127717,9999999999,9999999999,9999999999,BC,1654.988609719089,2065.7377782487115
120773,9999999999,9999999999,9999999999,AB,3945.9207892258974,13145.059921894106
128523,9999999999,9999999999,9999999999,BC,48088.80881992067,8573.500025765263
128020,9999999999,9999999999,NA,BC,12111.85335358309,2955.797537755612
120191,9999999999,9999999999,9999999999,BC,1506.3648336998283,1838.3539123604917
125222,9999999999,9999999999,9999999999,BC,0,2154.092968807375
125631,9999999999,9999999999,NA,AB,5519.707385376045,4634.4279875418915
122810,9999999999,9999999999,9999999999,BC,150922.64447084948,1616.7771710146772
124862,9999999999,9999999999,9999999999,BC,665879.2198944833,1790.4024859688113
126477,9999999999,9999999999,9999999999,AB,531.8458050062,16938.963070676167
123274,9999999999,9999999999,9999999999,AB,22913.063293570536,2073.7765999798607
122593,9999999999,9999999999,9999999999,AB,2435.7531788171445,2605.430950148553
121323,9999999999,9999999999,9999999999,AB,146.98746062296027,0
128853,9999999999,9999999999,9999999999,AB,9926.246169601296,4168.363789819631
123106,9999999999,9999999999,9999999999,BC,1755.062232227873,0
120055,9999999999,NA,9999999999,AB,31513.229995049875,1106.6287878336268
125918,9999999999,9999999999,9999999999,BC,143763.74995228573,8846.715118698097
126807,9999999999,9999999999,9999999999,AB,1143.8414425774367,1635.9510243016164
127454,9999999999,9999999999,9999999999,AB,82201.59741661289,3631.1462481096196
125456,9999999999,9999999999,9999999999,AB,7756.332617401761,4652.994951471079
124817,9999999999,9999999999,9999999999,AB,54961.551267074836,8703.447675826272
126813,9999999999,9999999999,9999999999,AB,1373.636101454755,10149.669169357296
125594,9999999999,9999999999,9999999999,BC,500.66581078007823,1643.1363626796665
122909,9999999999,9999999999,9999999999,AB,3553.2338530131874,817.6618666909205
127347,9999999999,NA,NA,AB,562.9782068612768,2746.901259964282
127761,9999999999,9999999999,9999999999,BC,3697.844550453064,1795.9338022098195
122501,9999999999,9999999999,9999999999,AB,23114.637993265573,5752.632516807789
127346,9999999999,9999999999,9999999999,BC,7101.310696027098,2029.0418481438644
125323,9999999999,9999999999,9999999999,AB,27788.640225735937,11013.374683086859
123774,9999999999,9999999999,9999999999,BC,4777.649671011193,9798.371228078411
124625,9999999999,9999999999,9999999999,BC,679.717817515503,1899.8392754454599
125097,9999999999,9999999999,9999999999,BC,585.8644723413814,0
127918,9999999999,9999999999,9999999999,BC,2051.706545226906,3843.7505612654377
128877,9999999999,9999999999,9999999999,AB,21883.459292410924,2002.4799649923098
128154,9999999999,9999999999,9999999999,BC,1370.6803312259578,1888.1334130514142
128943,9999999999,9999999999,9999999999,BC,1137.8448664127463,2279.0835282570524
125040,9999999999,9999999999,9999999999,AB,5713.851343100371,2439.883265803066
120174,9999999999,9999999999,9999999999,AB,1641.0546872882367,1551.5509510532697
124762,9999999999,9999999999,9999999999,AB,480.7059517000327,3639.4742908211256
123657,9999999999,9999999999,9999999999,BC,24198.531167708712,1885.8554377480284
127804,NA,9999999999,9999999999,BC,114.79412915725018,8506.93147066895
127129,9999999999,9999999999,9999999999,BC,2894.11126723249,11028.707245309353
124367,9999999999,9999999999,9999999999,AB,3328.700479509506,6154.304385937138
125284,9999999999,9999999999,9999999999,AB,3053.009175566525,0
127504,9999999999,NA,9999999999,BC,1117.6460052404823,668.3021457089571
128542,9999999999,9999999999,9999999999,AB,2892.508059584759,888.7005757956101
120166,9999999999,9999999999,9999999999,AB,85101.33246608361,0
127934,9999999999,9999999999,9999999999,AB,886.7749720760457,1555.3577890196814
126292,9999999999,9999999999,9999999999,BC,145397.45455406615,1793.1178455754894
128990,9999999999,9999999999,9999999999,BC,4778.574942284202,1451.8046968333847
124163,9999999999,9999999999,9999999999,AB,37737.167715739204,4741.192379225087
127303,9999999999,9999999999,9999999999,BC,3948.850483689837,5958.117677146325
122987,9999999999,9999999999,9999999999,BC,227.99824903621163,6876.19107555135
127439,9999999999,9999999999,9999999999,BC,8278.859200877941,1734.7546893488359
129147,9999999999,9999999999,9999999999,BC,22280.339309078256,1989.7954475395118
128076,9999999999,9999999999,9999999999,BC,1581.9542946262914,2073.797115309295
128431,9999999999,NA,9999999999,BC,5377.107397080037,2521.9147443583843
128140,9999999999,9999999999,9999999999,BC,2067.595216216766,1394.1484201969108
127061,9999999999,9999999999,9999999999,BC,1461.1888492942624,6101.550865134287
126079,9999999999,9999999999,9999999999,BC,1587.5720447021758,5192.09442780813
121669,9999999999,9999999999,9999999999,BC,612.9106412957207,5302.578526159069
122243,9999999999,9999999999,9999999999,AB,8621.023504882061,10759.491761595915
121361,9999999999,9999999999,9999999999,AB,4273.329540931366,1576.5406319569063
128788,9999999999,NA,9999999999,AB,110.47052087238565,2320.5305890500404
129528,9999999999,9999999999,NA,AB,12152.194173975044,2851.5890936244978
129719,9999999999,9999999999,9999999999,AB,0,1577.5496121923798
123025,9999999999,9999999999,9999999999,AB,7275.022945059838,1973.4558125767196
126389,9999999999,9999999999,9999999999,AB,6055.908344423774,5719.856509168044
126350,9999999999,9999999999,9999999999,AB,573.5837192857207,1796.0723701669278
127753,9999999999,9999999999,9999999999,AB,23965.35975424017,1136.0311220020849
125952,9999999999,9999999999,9999999999,AB,11282.142950826385,1904.9301574135586
128400,9999999999,9999999999,9999999999,AB,6257.746354701684,1375.3741002939119
125359,9999999999,9999999999,9999999999,BC,5835.309932529761,1651.5411906071022
126577,9999999999,9999999999,9999999999,BC,3432.6506330151205,8685.03933473166
124854,9999999999,9999999999,9999999999,AB,4679.288068408755,1616.1841487441966
120157,9999999999,9999999999,9999999999,AB,1121.9378231479939,2725.4133076545177
128437,9999999999,9999999999,9999999999,BC,13474.336185398948,3341.660273414368
129590,9999999999,9999999999,9999999999,BC,13408.6107454031,1779.1252946272232
121735,9999999999,9999999999,9999999999,AB,3263.007867064907,3992.36712429488
126572,9999999999,9999999999,9999999999,AB,215.00441912523883,1831.2312947111743
128415,9999999999,9999999999,9999999999,AB,11926.26805564274,1622.3360236439653
126086,9999999999,NA,9999999999,BC,33284.35062917848,11363.829541101548
120704,9999999999,9999999999,9999999999,AB,474.97899625170953,3051.2363794537077
129312,9999999999,9999999999,9999999999,AB,267.43016027181477,1191.7452665874985
120593,9999999999,9999999999,9999999999,BC,4756.6839731875625,4577.253862169255
120235,9999999999,9999999999,9999999999,BC,63.692823131073126,2465.0953757085726
121660,9999999999,NA,9999999999,BC,5326.388819959399,2044.9013188866334
127041,9999999999,9999999999,9999999999,AB,154046.57499317013,3419.595685262268
127150,9999999999,9999999999,9999999999,AB,6683.449252756624,9044.478445501978
125366,9999999999,9999999999,9999999999,BC,1501.7154985614657,1869.3642123052375
122509,9999999999,9999999999,9999999999,AB,62857.64295142663,10718.69692477824
124142,9999999999,9999999999,9999999999,BC,7647.430913146531,2279.535312684644
120239,9999999999,9999999999,9999999999,AB,448.4180971473113,1591.0573308761243
127287,9999999999,9999999999,9999999999,BC,31790.876951243772,1688.1699901687166
125221,9999999999,NA,9999999999,BC,10322.821080623058,2906.380848828221
127529,9999999999,9999999999,9999999999,BC,45351.50727975513,2150.059153686763
121942,9999999999,9999999999,9999999999,AB,4822.337072211058,1153.4188663859113
127931,9999999999,9999999999,9999999999,AB,5404.551965254605,1635.7085186682425
127039,9999999999,NA,9999999999,AB,17859.2972570689,10558.01436289632
129966,9999999999,NA,9999999999,AB,4835.772557572395,8348.543301188147
123109,9999999999,9999999999,9999999999,AB,2669.8253741352155,8436.50501400788
125849,9999999999,NA,9999999999,AB,317.77775783594456,3630.9921738607127
129820,9999999999,9999999999,9999999999,AB,596.5057871361821,5601.490628052286
122472,9999999999,9999999999,9999999999,BC,579.2972662393014,1387.6153516107722
128050,9999999999,9999999999,9999999999,AB,1102.026815274689,5354.883400911265
123214,9999999999,9999999999,9999999999,BC,545.8692666680247,1907.278189873052
124244,9999999999,9999999999,9999999999,BC,743.9709270329747,1396.1708864135003
129933,9999999999,9999999999,9999999999,AB,2574.914216916136,10603.08851665573
125063,9999999999,NA,9999999999,BC,8882.95466398835,1468.9367885658642
123549,9999999999,9999999999,9999999999,BC,1091.7225059748102,11205.625156605505
121926,9999999999,9999999999,9999999999,BC,3391.7002835006842,2328.9874396771634
128876,9999999999,9999999999,NA,BC,6581.33566262732,1728.194177265629
122164,9999999999,9999999999,9999999999,AB,0,892.744304886718
124171,9999999999,9999999999,NA,AB,2163.6425716582935,1062.8498725684753
120789,9999999999,9999999999,9999999999,BC,9466.657321348026,2144.95248805283
126827,9999999999,NA,9999999999,BC,21758.329488215815,12067.7639974288
127711,9999999999,NA,9999999999,AB,21594.225432370673,1421.4545029182593
